Age,Occupation,Annual_Income,Credit_Score
43,12,1181.42,0
43,12,1181.42,0
35,1,120404.22,1
35,1,120404.22,1
35,1,120404.22,1
35,1,120404.22,1
35,1,120404.22,60
35,1,120404.22,1
35,1,120404.22,60
35,1,120404.22,60
30,7,14432.87,60
30,7,14432.87,1
30,7,14432.87,1
30,7,14432.87,60
30,7,14432.87,1
31,7,14432.87,1
31,7,14432.87,1
31,7,14432.87,1
44,7,35911.33,60
44,7,35911.33,60
44,7,35911.33,60
44,7,35911.33,60
44,7,35911.33,60
44,7,35911.33,60
45,7,35911.33,60
45,7,35911.33,60
46,7,127160.94,1
46,7,127160.94,1
47,7,127160.94,1
47,7,127160.94,1
47,7,127160.94,1
47,7,127160.94,1
47,7,127160.94,1
47,7,127160.94,60
27,10,8446.24,0
28,10,8446.24,60
28,10,8446.24,0
28,10,8446.24,0
28,10,8446.24,0
28,10,8446.24,0
28,10,8446.24,60
28,10,8446.24,60
19,9,16931.7,60
19,9,16931.7,60
19,9,16931.7,0
19,9,16931.7,0
19,9,16931.7,0
19,9,16931.7,0
19,9,16931.7,0
20,9,16931.7,0
45,4,15685.095,60
45,4,15685.095,60
45,4,15685.095,60
45,4,15685.095,1
45,4,15685.095,1
45,4,15685.095,1
45,4,15685.095,60
46,4,15685.095,60
38,8,21585.13,60
38,8,21585.13,60
38,8,21585.13,60
38,8,21585.13,60
38,8,21585.13,60
38,8,21585.13,60
38,8,21585.13,60
39,8,21585.13,60
48,1,93898.05,1
49,1,93898.05,1
49,1,93898.05,1
49,1,93898.05,60
49,1,93898.05,60
49,1,93898.05,1
49,1,93898.05,1
49,1,93898.05,60
43,10,124564.6,60
43,10,124564.6,60
43,10,124564.6,60
43,10,124564.6,60
43,10,124564.6,60
43,10,124564.6,60
43,10,124564.6,60
43,10,124564.6,60
21,14,95596.35,1
21,14,95596.35,1
21,14,95596.35,1
21,14,95596.35,60
21,14,95596.35,1
21,14,95596.35,1
21,14,95596.35,1
21,14,95596.35,1
23,10,82194.02,1
24,10,82194.02,1
24,10,82194.02,1
24,10,82194.02,60
24,10,82194.02,60
24,10,82194.02,1
24,10,82194.02,1
24,10,82194.02,1
29,7,130173.93,60
30,7,130173.93,1
29,7,130173.93,1
29,7,130173.93,60
29,7,130173.93,60
29,7,130173.93,60
30,7,130173.93,0
30,7,130173.93,0
1,13,36549.68,60
1,13,36549.68,60
1,13,36549.68,60
1,13,36549.68,60
1,13,36549.68,0
51,13,36549.68,0
51,13,36549.68,0
51,13,36549.68,0
45,2,15381.59,0
45,2,15381.59,0
45,2,15381.59,0
45,2,15381.59,0
45,2,15381.59,0
45,2,15381.59,0
45,2,15381.59,0
45,2,15381.59,0
18,7,55235.76,0
18,7,55235.76,0
18,7,55235.76,0
19,7,55235.76,0
19,7,55235.76,0
19,7,55235.76,0
19,7,55235.76,0
19,7,55235.76,0
24,11,6905.36,60
24,11,6905.36,60
24,11,6905.36,60
24,11,6905.36,60
24,11,6905.36,60
24,11,6905.36,60
24,11,6905.36,60
24,11,6905.36,60
49,1,42235.77,0
49,1,42235.77,0
49,1,42235.77,0
49,1,42235.77,0
49,1,42235.77,0
49,1,42235.77,0
49,1,42235.77,0
49,1,42235.77,0
39,9,10651.65,60
39,9,10651.65,60
39,9,10651.65,60
39,9,10651.65,60
40,9,10651.65,60
40,9,10651.65,60
40,9,10651.65,60
40,9,10651.65,60
45,8,17641.87,0
45,8,17641.87,0
45,8,17641.87,0
45,8,17641.87,0
45,8,17641.87,0
45,8,17641.87,60
45,8,17641.87,0
45,8,17641.87,0
14,13,43183.56,60
14,13,43183.56,60
14,13,43183.56,60
14,13,43183.56,60
14,13,43183.56,60
14,13,43183.56,60
14,13,43183.56,60
14,13,43183.56,60
41,15,19677,60
41,15,19677,0
41,15,19677,0
41,15,19677,60
42,15,19677,0
42,15,19677,0
42,15,19677,0
42,15,19677,0
31,1,9667.645,60
31,1,9667.645,60
31,1,9667.645,60
31,1,9667.645,1
31,1,9667.645,1
31,1,9667.645,1
31,1,9667.645,60
31,1,9667.645,1
1,1,116156.1,1
1,1,116156.1,1
1,1,116156.1,1
1,1,116156.1,1
1,1,116156.1,1
1,1,116156.1,60
1,1,116156.1,1
1,1,116156.1,1
35,14,70913.4,1
35,14,70913.4,1
36,14,70913.4,1
36,14,70913.4,1
36,14,70913.4,1
36,14,70913.4,1
36,14,70913.4,1
36,14,70913.4,1
19,4,2043.01,60
20,4,2043.01,60
20,4,2043.01,60
20,4,2043.01,1
20,4,2043.01,1
20,4,2043.01,1
20,4,2043.01,1
20,4,2043.01,1
33,7,20251.96,0
34,7,20251.96,0
34,7,20251.96,0
34,7,20251.96,0
34,7,20251.96,0
34,7,20251.96,0
34,7,20251.96,60
34,7,20251.96,60
44,12,11256.72,1
44,12,11256.72,1
44,12,11256.72,1
44,12,11256.72,1
45,12,11256.72,1
45,12,11256.72,1
45,12,11256.72,1
45,12,11256.72,1
39,11,17153.69,0
39,11,17153.69,0
39,11,17153.69,0
39,11,17153.69,0
39,11,17153.69,0
39,11,17153.69,0
39,11,17153.69,0
39,11,17153.69,0
51,4,32420.82,60
1,4,32420.82,60
1,4,32420.82,60
1,4,32420.82,60
1,4,32420.82,60
1,4,32420.82,60
51,4,32420.82,60
51,4,32420.82,60
39,11,145175.4,1
39,11,145175.4,1
39,11,145175.4,1
39,11,145175.4,60
39,11,145175.4,1
39,11,145175.4,1
39,11,145175.4,1
40,11,145175.4,1
43,11,106882.84,60
44,11,106882.84,60
44,11,106882.84,60
44,11,106882.84,60
44,11,106882.84,60
44,11,106882.84,60
44,11,106882.84,60
44,11,106882.84,60
40,11,99363.88,60
40,11,99363.88,60
40,11,99363.88,60
40,11,99363.88,60
40,11,99363.88,60
40,11,99363.88,60
40,11,99363.88,60
40,11,99363.88,60
35,15,58176.6,0
35,15,58176.6,0
35,15,58176.6,0
35,15,58176.6,0
35,15,58176.6,0
35,15,58176.6,0
35,15,58176.6,60
35,15,58176.6,60
18,7,9221.875,0
18,7,9221.875,0
19,7,9221.875,0
19,7,9221.875,0
19,7,9221.875,0
19,7,9221.875,60
19,7,9221.875,0
19,7,9221.875,60
49,9,14528.37,1
49,9,14528.37,1
49,9,14528.37,1
49,9,14528.37,1
49,9,14528.37,1
49,9,14528.37,1
49,9,14528.37,1
49,9,14528.37,1
35,6,61181.88,60
36,6,61181.88,0
36,6,61181.88,0
36,6,61181.88,0
36,6,61181.88,0
36,6,61181.88,0
36,6,61181.88,0
36,6,61181.88,0
32,9,13961.155,60
32,9,13961.155,60
33,9,13961.155,60
33,9,13961.155,60
33,9,13961.155,60
33,9,13961.155,60
33,9,13961.155,60
33,9,13961.155,60
1,11,67691.12,60
1,11,67691.12,60
1,11,67691.12,60
1,11,67691.12,0
1,11,67691.12,0
1,11,67691.12,0
1,11,67691.12,60
1,11,67691.12,60
45,6,20884.58,60
45,6,20884.58,60
45,6,20884.58,60
45,6,20884.58,60
45,6,20884.58,60
45,6,20884.58,60
45,6,20884.58,60
46,6,20884.58,60
24,14,29570.45,60
23,14,29570.45,1
23,14,29570.45,1
23,14,29570.45,60
23,14,29570.45,60
23,14,29570.45,60
24,14,29570.45,60
24,14,29570.45,60
28,6,110138.4,60
28,6,110138.4,60
28,6,110138.4,60
28,6,110138.4,1
28,6,110138.4,1
28,6,110138.4,1
28,6,110138.4,1
28,6,110138.4,1
16,3,11169.595,60
16,3,11169.595,60
16,3,11169.595,60
16,3,11169.595,60
16,3,11169.595,60
16,3,11169.595,60
16,3,11169.595,60
16,3,11169.595,60
40,10,11688.93,60
40,10,11688.93,60
40,10,11688.93,60
40,10,11688.93,60
40,10,11688.93,60
40,10,11688.93,60
40,10,11688.93,1
40,10,11688.93,1
44,7,67413.2,0
43,7,67413.2,0
43,7,67413.2,0
43,7,67413.2,0
44,7,67413.2,0
44,7,67413.2,0
44,7,67413.2,0
44,7,67413.2,0
22,6,25659.34,60
22,6,25659.34,60
22,6,25659.34,60
22,6,25659.34,1
22,6,25659.34,60
22,6,25659.34,1
23,6,25659.34,60
23,6,25659.34,60
46,9,20574.87,60
46,9,20574.87,60
46,9,20574.87,60
46,9,20574.87,60
46,9,20574.87,60
46,9,20574.87,60
47,9,20574.87,60
47,9,20574.87,60
41,10,73366.36,60
41,10,73366.36,60
41,10,73366.36,60
41,10,73366.36,1
41,10,73366.36,1
41,10,73366.36,1
41,10,73366.36,1
41,10,73366.36,1
23,1,82405.98,60
24,1,82405.98,60
24,1,82405.98,60
24,1,82405.98,60
24,1,82405.98,60
24,1,82405.98,60
24,1,82405.98,1
24,1,82405.98,1
48,8,30804.39,60
48,8,30804.39,60
48,8,30804.39,60
48,8,30804.39,60
48,8,30804.39,60
48,8,30804.39,60
48,8,30804.39,60
48,8,30804.39,60
43,3,19148.93,60
43,3,19148.93,60
43,3,19148.93,60
43,3,19148.93,60
43,3,19148.93,60
43,3,19148.93,60
43,3,19148.93,60
43,3,19148.93,60
28,8,85583.02,1
28,8,85583.02,1
28,8,85583.02,1
29,8,85583.02,60
29,8,85583.02,1
29,8,85583.02,1
29,8,85583.02,60
29,8,85583.02,1
19,3,121698.48,60
19,3,121698.48,60
19,3,121698.48,60
19,3,121698.48,60
19,3,121698.48,60
20,3,121698.48,60
20,3,121698.48,60
20,3,121698.48,60
20,13,65735.46,60
21,13,65735.46,60
21,13,65735.46,60
21,13,65735.46,60
21,13,65735.46,60
21,13,65735.46,60
21,13,65735.46,60
21,13,65735.46,60
21,8,20940.64,0
21,8,20940.64,0
21,8,20940.64,0
21,8,20940.64,0
21,8,20940.64,0
22,8,20940.64,0
22,8,20940.64,0
22,8,20940.64,0
34,1,17732.92,0
34,1,17732.92,60
34,1,17732.92,0
34,1,17732.92,0
34,1,17732.92,0
34,1,17732.92,0
34,1,17732.92,60
35,1,17732.92,0
43,12,11625.48,1
43,12,11625.48,1
43,12,11625.48,1
43,12,11625.48,1
43,12,11625.48,1
43,12,11625.48,1
43,12,11625.48,60
44,12,11625.48,60
34,1,18708.73,0
34,1,18708.73,0
34,1,18708.73,0
34,1,18708.73,0
34,1,18708.73,0
34,1,18708.73,60
34,1,18708.73,60
34,1,18708.73,0
41,3,700.74,60
41,3,700.74,1
41,3,700.74,60
41,3,700.74,1
41,3,700.74,1
41,3,700.74,1
41,3,700.74,60
41,3,700.74,60
40,3,52754.28,60
40,3,52754.28,0
40,3,52754.28,0
41,3,52754.28,0
41,3,52754.28,0
41,3,52754.28,0
41,3,52754.28,0
41,3,52754.28,0
38,12,35917.34,60
38,12,35917.34,60
38,12,35917.34,60
39,12,35917.34,60
39,12,35917.34,60
39,12,35917.34,60
39,12,35917.34,60
39,12,35917.34,60
35,8,11924.59,60
35,8,11924.59,60
35,8,11924.59,60
36,8,11924.59,60
36,8,11924.59,60
36,8,11924.59,60
36,8,11924.59,60
36,8,11924.59,60
38,6,108457.74,60
38,6,108457.74,60
39,6,108457.74,60
39,6,108457.74,60
39,6,108457.74,60
39,6,108457.74,60
39,6,108457.74,60
39,6,108457.74,0
26,8,7709.355,0
26,8,7709.355,60
26,8,7709.355,60
27,8,7709.355,0
27,8,7709.355,0
27,8,7709.355,0
27,8,7709.355,0
27,8,7709.355,0
28,8,84001.66,1
28,8,84001.66,1
28,8,84001.66,1
28,8,84001.66,1
28,8,84001.66,1
28,8,84001.66,1
28,8,84001.66,1
29,8,84001.66,1
41,1,42121.92,1
41,1,42121.92,1
41,1,42121.92,1
41,1,42121.92,1
41,1,42121.92,1
41,1,42121.92,1
42,1,42121.92,1
42,1,42121.92,1
45,3,19489.28,0
45,3,19489.28,0
45,3,19489.28,0
45,3,19489.28,0
45,3,19489.28,0
45,3,19489.28,0
45,3,19489.28,0
45,3,19489.28,0
14,11,18729.06,0
14,11,18729.06,60
15,11,18729.06,0
15,11,18729.06,0
15,11,18729.06,0
15,11,18729.06,0
15,11,18729.06,0
15,11,18729.06,0
44,4,21370.185,60
45,4,21370.185,60
45,4,21370.185,60
45,4,21370.185,60
45,4,21370.185,60
45,4,21370.185,60
45,4,21370.185,60
45,4,21370.185,60
53,13,115724.4,1
53,13,115724.4,60
54,13,115724.4,1
54,13,115724.4,1
54,13,115724.4,1
54,13,115724.4,1
54,13,115724.4,1
54,13,115724.4,1
18,5,28623.51,60
18,5,28623.51,60
18,5,28623.51,60
18,5,28623.51,60
18,5,28623.51,60
18,5,28623.51,60
19,5,28623.51,60
19,5,28623.51,60
28,3,57872.7,0
28,3,57872.7,0
28,3,57872.7,0
28,3,57872.7,0
28,3,57872.7,0
28,3,57872.7,60
29,3,57872.7,0
29,3,57872.7,0
26,14,36825.11,0
26,14,36825.11,0
26,14,36825.11,60
26,14,36825.11,60
26,14,36825.11,60
26,14,36825.11,60
26,14,36825.11,0
26,14,36825.11,0
25,5,28835.68,1
25,5,28835.68,1
25,5,28835.68,1
25,5,28835.68,60
25,5,28835.68,1
25,5,28835.68,1
25,5,28835.68,60
25,5,28835.68,60
22,9,88062.28,60
22,9,88062.28,60
22,9,88062.28,60
22,9,88062.28,60
22,9,88062.28,60
22,9,88062.28,60
22,9,88062.28,1
22,9,88062.28,1
23,14,17097.565,60
23,14,17097.565,60
23,14,17097.565,60
23,14,17097.565,1
23,14,17097.565,1
23,14,17097.565,60
23,14,17097.565,60
23,14,17097.565,60
46,9,61035.39,60
46,9,61035.39,60
46,9,61035.39,60
46,9,61035.39,60
46,9,61035.39,60
46,9,61035.39,60
46,9,61035.39,60
47,9,61035.39,60
19,8,19949.34,60
19,8,19949.34,60
19,8,19949.34,60
19,8,19949.34,60
19,8,19949.34,60
19,8,19949.34,60
20,8,19949.34,1
20,8,19949.34,1
32,3,14828.19,0
32,3,14828.19,0
32,3,14828.19,0
32,3,14828.19,0
32,3,14828.19,0
32,3,14828.19,0
32,3,14828.19,60
32,3,14828.19,60
55,15,81583,60
55,15,81583,60
55,15,81583,60
55,15,81583,60
55,15,81583,60
55,15,81583,60
55,15,81583,60
55,15,81583,60
29,9,37605.04,60
29,9,37605.04,60
29,9,37605.04,60
29,9,37605.04,1
29,9,37605.04,60
29,9,37605.04,60
29,9,37605.04,60
30,9,37605.04,60
26,5,40739.49,1
27,5,40739.49,60
27,5,40739.49,1
27,5,40739.49,1
27,5,40739.49,1
27,5,40739.49,1
27,5,40739.49,1
27,5,40739.49,1
24,11,86255.8,60
24,11,86255.8,60
24,11,86255.8,60
24,11,86255.8,0
24,11,86255.8,0
24,11,86255.8,0
24,11,86255.8,60
24,11,86255.8,60
36,15,15382.875,60
36,15,15382.875,60
36,15,15382.875,60
36,15,15382.875,60
36,15,15382.875,60
36,15,15382.875,60
36,15,15382.875,60
36,15,15382.875,60
21,6,34565.73,1
21,6,34565.73,1
22,6,34565.73,1
21,6,34565.73,1
22,6,34565.73,1
22,6,34565.73,1
22,6,34565.73,1
22,6,34565.73,1
55,3,57260.5,1
56,3,57260.5,1
56,3,57260.5,60
56,3,57260.5,1
56,3,57260.5,60
56,3,57260.5,60
56,3,57260.5,1
56,3,57260.5,1
30,1,135200.12,0
30,1,135200.12,0
30,1,135200.12,0
30,1,135200.12,60
30,1,135200.12,0
30,1,135200.12,0
31,1,135200.12,0
30,1,135200.12,0
28,3,177947.28,60
28,3,177947.28,60
28,3,177947.28,60
28,3,177947.28,1
28,3,177947.28,1
28,3,177947.28,1
28,3,177947.28,60
28,3,177947.28,60
43,4,14667.26,60
43,4,14667.26,60
43,4,14667.26,60
43,4,14667.26,1
43,4,14667.26,1
43,4,14667.26,1
43,4,14667.26,60
43,4,14667.26,60
51,13,33346.92,1
52,13,33346.92,1
52,13,33346.92,1
52,13,33346.92,1
52,13,33346.92,1
52,13,33346.92,1
52,13,33346.92,1
52,13,33346.92,1
29,5,91223.48,60
29,5,91223.48,60
30,5,91223.48,60
30,5,91223.48,60
30,5,91223.48,60
30,5,91223.48,60
30,5,91223.48,60
30,5,91223.48,60
20,4,122434.23,1
20,4,122434.23,1
20,4,122434.23,1
20,4,122434.23,1
20,4,122434.23,1
20,4,122434.23,1
20,4,122434.23,1
20,4,122434.23,1
17,14,44143.08,60
17,14,44143.08,60
18,14,44143.08,60
18,14,44143.08,60
18,14,44143.08,60
18,14,44143.08,60
18,14,44143.08,0
18,14,44143.08,0
39,13,33732,60
39,13,33732,60
39,13,33732,60
39,13,33732,60
39,13,33732,60
39,13,33732,60
39,13,33732,60
39,13,33732,60
24,10,7472.54,0
24,10,7472.54,0
24,10,7472.54,0
24,10,7472.54,60
24,10,7472.54,0
24,10,7472.54,0
24,10,7472.54,60
25,10,7472.54,60
48,6,60865.05,60
48,6,60865.05,60
48,6,60865.05,60
48,6,60865.05,60
48,6,60865.05,60
48,6,60865.05,60
48,6,60865.05,60
48,6,60865.05,60
26,13,1794.18,60
26,13,1794.18,1
26,13,1794.18,1
26,13,1794.18,1
26,13,1794.18,1
27,13,1794.18,1
27,13,1794.18,1
27,13,1794.18,1
27,6,16873.115,1
27,6,16873.115,60
27,6,16873.115,1
27,6,16873.115,1
27,6,16873.115,1
27,6,16873.115,1
27,6,16873.115,60
28,6,16873.115,60
24,5,18538.55,0
24,5,18538.55,0
24,5,18538.55,0
25,5,18538.55,0
25,5,18538.55,0
25,5,18538.55,0
25,5,18538.55,0
25,5,18538.55,0
23,10,37679.19,1
23,10,37679.19,1
23,10,37679.19,1
23,10,37679.19,1
23,10,37679.19,1
23,10,37679.19,1
23,10,37679.19,60
23,10,37679.19,1
45,10,57738.06,0
45,10,57738.06,0
45,10,57738.06,0
46,10,57738.06,0
46,10,57738.06,0
46,10,57738.06,60
46,10,57738.06,60
46,10,57738.06,0
33,6,59714.2,60
33,6,59714.2,60
33,6,59714.2,60
34,6,59714.2,60
34,6,59714.2,60
34,6,59714.2,60
34,6,59714.2,60
34,6,59714.2,60
25,8,19192.14,60
25,8,19192.14,60
25,8,19192.14,60
25,8,19192.14,60
26,8,19192.14,60
26,8,19192.14,60
26,8,19192.14,60
26,8,19192.14,60
23,14,34996.86,60
23,14,34996.86,60
23,14,34996.86,60
24,14,34996.86,60
24,14,34996.86,60
24,14,34996.86,60
24,14,34996.86,60
24,14,34996.86,60
25,12,20833.08,60
25,12,20833.08,60
25,12,20833.08,60
25,12,20833.08,60
25,12,20833.08,60
25,12,20833.08,60
26,12,20833.08,60
26,12,20833.08,60
18,13,62008.35,0
18,13,62008.35,0
18,13,62008.35,0
18,13,62008.35,0
18,13,62008.35,0
18,13,62008.35,60
19,13,62008.35,0
19,13,62008.35,0
34,4,17831.05,60
34,4,17831.05,60
34,4,17831.05,60
34,4,17831.05,0
34,4,17831.05,0
34,4,17831.05,0
34,4,17831.05,0
35,4,17831.05,0
44,15,77565.57,1
44,15,77565.57,1
44,15,77565.57,1
44,15,77565.57,1
44,15,77565.57,1
44,15,77565.57,1
45,15,77565.57,1
45,15,77565.57,1
40,1,29346.17,0
41,1,29346.17,0
40,1,29346.17,0
40,1,29346.17,0
40,1,29346.17,0
40,1,29346.17,0
41,1,29346.17,0
41,1,29346.17,0
23,2,136726.68,1
23,2,136726.68,60
23,2,136726.68,60
23,2,136726.68,1
23,2,136726.68,1
23,2,136726.68,1
23,2,136726.68,60
23,2,136726.68,60
25,9,21884,60
25,9,21884,60
25,9,21884,60
25,9,21884,60
26,9,21884,1
26,9,21884,60
26,9,21884,60
26,9,21884,1
14,14,65410.68,60
14,14,65410.68,60
14,14,65410.68,60
14,14,65410.68,60
14,14,65410.68,60
14,14,65410.68,60
14,14,65410.68,60
14,14,65410.68,60
25,7,19695.09,0
25,7,19695.09,0
25,7,19695.09,0
25,7,19695.09,0
26,7,19695.09,0
26,7,19695.09,60
26,7,19695.09,60
26,7,19695.09,60
34,12,36379.24,0
34,12,36379.24,0
34,12,36379.24,60
34,12,36379.24,60
34,12,36379.24,60
34,12,36379.24,60
34,12,36379.24,60
34,12,36379.24,0
46,6,17228.775,60
46,6,17228.775,60
46,6,17228.775,60
46,6,17228.775,60
47,6,17228.775,60
47,6,17228.775,60
47,6,17228.775,60
47,6,17228.775,60
55,2,97635.87,60
55,2,97635.87,60
55,2,97635.87,60
55,2,97635.87,60
55,2,97635.87,60
55,2,97635.87,60
55,2,97635.87,1
55,2,97635.87,1
19,9,23265.78,60
19,9,23265.78,60
19,9,23265.78,60
19,9,23265.78,60
19,9,23265.78,60
19,9,23265.78,60
20,9,23265.78,60
20,9,23265.78,60
32,2,82183.34,1
32,2,82183.34,1
32,2,82183.34,1
32,2,82183.34,1
32,2,82183.34,1
32,2,82183.34,1
32,2,82183.34,1
32,2,82183.34,60
18,15,14146.59,60
18,15,14146.59,60
18,15,14146.59,1
18,15,14146.59,1
18,15,14146.59,1
18,15,14146.59,1
18,15,14146.59,1
18,15,14146.59,1
35,14,10525.355,60
35,14,10525.355,0
35,14,10525.355,0
35,14,10525.355,0
35,14,10525.355,0
35,14,10525.355,0
35,14,10525.355,0
35,14,10525.355,0
31,6,19633.03,60
31,6,19633.03,60
31,6,19633.03,60
31,6,19633.03,0
32,6,19633.03,0
32,6,19633.03,0
32,6,19633.03,60
32,6,19633.03,60
52,1,44895.61,0
52,1,44895.61,0
52,1,44895.61,0
52,1,44895.61,60
52,1,44895.61,0
52,1,44895.61,60
52,1,44895.61,0
52,1,44895.61,0
37,3,20175.44,0
37,3,20175.44,0
37,3,20175.44,0
37,3,20175.44,0
37,3,20175.44,0
37,3,20175.44,0
37,3,20175.44,60
38,3,20175.44,0
26,3,15125.64,0
26,3,15125.64,0
27,3,15125.64,0
27,3,15125.64,0
27,3,15125.64,0
27,3,15125.64,60
27,3,15125.64,0
27,3,15125.64,0
20,6,112924.72,60
20,6,112924.72,60
20,6,112924.72,60
20,6,112924.72,60
20,6,112924.72,1
20,6,112924.72,60
20,6,112924.72,60
20,6,112924.72,60
44,13,17075.22,0
44,13,17075.22,60
44,13,17075.22,0
44,13,17075.22,0
45,13,17075.22,0
45,13,17075.22,0
45,13,17075.22,60
45,13,17075.22,0
39,4,98136.72,1
39,4,98136.72,1
40,4,98136.72,60
40,4,98136.72,1
40,4,98136.72,1
40,4,98136.72,1
40,4,98136.72,1
40,4,98136.72,1
38,15,24879.05,60
38,15,24879.05,60
38,15,24879.05,60
38,15,24879.05,60
38,15,24879.05,60
38,15,24879.05,60
38,15,24879.05,60
38,15,24879.05,0
41,1,95685.21,0
42,1,95685.21,0
42,1,95685.21,0
42,1,95685.21,0
42,1,95685.21,0
42,1,95685.21,0
42,1,95685.21,60
42,1,95685.21,0
43,14,89937.72,1
43,14,89937.72,1
43,14,89937.72,1
43,14,89937.72,1
43,14,89937.72,1
44,14,89937.72,1
44,14,89937.72,1
44,14,89937.72,1
16,10,53451.48,0
16,10,53451.48,60
16,10,53451.48,0
16,10,53451.48,0
16,10,53451.48,0
16,10,53451.48,0
16,10,53451.48,0
16,10,53451.48,0
19,11,9566.58,60
19,11,9566.58,60
19,11,9566.58,60
19,11,9566.58,60
19,11,9566.58,60
19,11,9566.58,60
20,11,9566.58,60
20,11,9566.58,60
29,15,16726.62,60
29,15,16726.62,60
29,15,16726.62,60
29,15,16726.62,60
29,15,16726.62,60
29,15,16726.62,60
29,15,16726.62,60
29,15,16726.62,60
37,11,62616.99,60
37,11,62616.99,60
37,11,62616.99,60
37,11,62616.99,60
37,11,62616.99,60
38,11,62616.99,60
38,11,62616.99,60
38,11,62616.99,60
22,5,780.515,0
22,5,780.515,0
22,5,780.515,60
22,5,780.515,0
22,5,780.515,60
22,5,780.515,0
22,5,780.515,0
22,5,780.515,0
36,6,20946.94,0
36,6,20946.94,0
37,6,20946.94,0
37,6,20946.94,0
37,6,20946.94,0
37,6,20946.94,0
37,6,20946.94,60
37,6,20946.94,0
26,1,67218.98,60
26,1,67218.98,60
26,1,67218.98,60
26,1,67218.98,1
26,1,67218.98,1
26,1,67218.98,1
26,1,67218.98,1
26,1,67218.98,1
19,3,132284.67,60
19,3,132284.67,60
19,3,132284.67,60
19,3,132284.67,0
19,3,132284.67,0
19,3,132284.67,0
19,3,132284.67,60
20,3,132284.67,60
18,4,19375.76,60
18,4,19375.76,60
18,4,19375.76,60
18,4,19375.76,60
18,4,19375.76,60
19,4,19375.76,60
19,4,19375.76,60
19,4,19375.76,60
37,12,8137.58,60
37,12,8137.58,60
37,12,8137.58,60
38,12,8137.58,1
38,12,8137.58,1
38,12,8137.58,1
38,12,8137.58,60
38,12,8137.58,60
44,6,179239.6,1
44,6,179239.6,1
44,6,179239.6,1
44,6,179239.6,60
44,6,179239.6,60
44,6,179239.6,60
44,6,179239.6,60
44,6,179239.6,60
51,13,22171.25,60
51,13,22171.25,60
52,13,22171.25,60
52,13,22171.25,60
52,13,22171.25,60
52,13,22171.25,60
52,13,22171.25,60
52,13,22171.25,60
43,1,29647.92,60
43,1,29647.92,60
43,1,29647.92,60
43,1,29647.92,60
43,1,29647.92,60
44,1,29647.92,60
44,1,29647.92,60
44,1,29647.92,60
36,3,30296,0
36,3,30296,0
36,3,30296,0
36,3,30296,0
36,3,30296,0
36,3,30296,0
36,3,30296,60
36,3,30296,0
15,13,41391.06,60
15,13,41391.06,60
15,13,41391.06,60
15,13,41391.06,0
16,13,41391.06,0
16,13,41391.06,0
16,13,41391.06,0
16,13,41391.06,0
15,4,26065.91,60
15,4,26065.91,60
15,4,26065.91,60
15,4,26065.91,60
15,4,26065.91,60
15,4,26065.91,60
15,4,26065.91,60
15,4,26065.91,60
34,1,8291.845,0
34,1,8291.845,0
34,1,8291.845,0
34,1,8291.845,0
34,1,8291.845,0
35,1,8291.845,0
35,1,8291.845,60
35,1,8291.845,60
45,15,99337.28,60
45,15,99337.28,60
45,15,99337.28,60
45,15,99337.28,60
46,15,99337.28,60
46,15,99337.28,60
46,15,99337.28,60
46,15,99337.28,60
25,8,10197.525,0
25,8,10197.525,60
25,8,10197.525,0
25,8,10197.525,0
25,8,10197.525,60
26,8,10197.525,0
26,8,10197.525,0
26,8,10197.525,0
53,1,10901.58,1
53,1,10901.58,60
53,1,10901.58,1
53,1,10901.58,1
53,1,10901.58,1
53,1,10901.58,1
53,1,10901.58,1
53,1,10901.58,1
42,8,20039.58,0
42,8,20039.58,0
42,8,20039.58,0
42,8,20039.58,0
42,8,20039.58,0
42,8,20039.58,60
42,8,20039.58,0
43,8,20039.58,0
22,11,14728.21,0
22,11,14728.21,0
22,11,14728.21,0
22,11,14728.21,0
22,11,14728.21,60
22,11,14728.21,0
22,11,14728.21,0
22,11,14728.21,0
26,5,2430.29,0
26,5,2430.29,0
27,5,2430.29,0
27,5,2430.29,0
27,5,2430.29,0
27,5,2430.29,60
27,5,2430.29,60
27,5,2430.29,60
38,6,32125.54,0
38,6,32125.54,0
38,6,32125.54,60
38,6,32125.54,0
38,6,32125.54,0
38,6,32125.54,0
38,6,32125.54,0
38,6,32125.54,0
43,5,39135,0
43,5,39135,60
43,5,39135,0
43,5,39135,0
43,5,39135,0
43,5,39135,0
43,5,39135,60
43,5,39135,0
21,12,73020.54,0
21,12,73020.54,0
21,12,73020.54,0
21,12,73020.54,0
21,12,73020.54,0
21,12,73020.54,0
21,12,73020.54,0
21,12,73020.54,0
33,9,16310.21,0
33,9,16310.21,0
33,9,16310.21,0
33,9,16310.21,0
34,9,16310.21,0
34,9,16310.21,0
34,9,16310.21,0
34,9,16310.21,0
35,2,16227.03,0
35,2,16227.03,0
35,2,16227.03,0
35,2,16227.03,0
35,2,16227.03,0
35,2,16227.03,60
35,2,16227.03,0
35,2,16227.03,0
19,10,17565.58,0
19,10,17565.58,0
19,10,17565.58,0
19,10,17565.58,0
19,10,17565.58,60
20,10,17565.58,0
20,10,17565.58,0
20,10,17565.58,0
24,4,58609.64,1
24,4,58609.64,1
24,4,58609.64,1
24,4,58609.64,1
25,4,58609.64,1
25,4,58609.64,60
